0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
-80.0,-80.0,-77.60524,-60.27867,-52.79481,-61.944122,-70.60855,-79.67911,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-58.094223,-45.229744,-49.91624,-46.679234,-37.666183,-27.152424,-14.431316,-16.658249,-28.993187,-38.401085,-66.935425,-80.0,-59.62462,-63.402077,-74.990555,-76.29039,-75.4769,-80.0,-78.27885,-71.612465,-80.0,-78.38603,-57.23494,-41.80436,-19.238255,-7.5889378,-12.758936,-24.047457,-42.260002,-66.15226,-58.475792,-77.06529,-60.850822,-66.03853,-64.68399,-80.0,-80.0,-80.0,-72.50502,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-78.86218,-74.60364,-65.15946,-65.84566,-73.358986,-74.78927,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.60384,-68.476654,-44.69875,-51.522022,-45.866753,-39.21239,-32.578568,-15.511632,-19.673344,-31.29752,-58.59668,-53.746304,-61.8413,-68.28372,-67.85145,-74.748245,-79.2772,-73.469765,-73.393265,-78.171074,-79.56081,-71.91207,-70.107666,-55.69645,-42.31891,-18.767843,-13.160647,-28.504436,-40.35141,-45.898712,-57.79756,-61.408493,-80.0,-68.52669,-60.67321,-57.94348,-66.9461,-76.73408,-80.0,-80.0,-79.131165,-77.57133,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.747246,-54.220154,-42.643547,-55.576893,-43.11498,-33.612194,-24.83789,-25.519022,-46.22278,-49.436317,-47.72686,-51.561905,-59.468765,-74.55812,-80.0,-80.0,-80.0,-80.0,-80.0,-73.01492,-74.35674,-79.71686,-79.08774,-72.60692,-73.29112,-25.09629,-37.86612,-24.376408,-38.93396,-73.83426,-49.393684,-51.308258,-61.710594,-72.4767,-65.863914,-67.2134,-69.26173,-78.51322,-67.85413,-75.237785,-80.0,-80.0,-74.3353,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.81698,-52.58,-42.004562,-48.46869,-43.30871,-37.430363,-38.53807,-29.726662,-49.99923,-45.43959,-48.684654,-56.9897,-80.0,-65.11354,-80.0,-80.0,-80.0,-80.0,-72.69728,-66.830444,-77.05933,-80.0,-80.0,-68.00794,-51.857056,-24.443201,-20.439825,-19.98717,-34.486713,-60.3603,-62.09484,-48.317284,-51.289925,-54.876225,-67.19077,-80.0,-73.56271,-73.151215,-65.40222,-70.86088,-76.2539,-76.312904,-76.69714,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-72.92957,-76.270134,-63.629913,-63.27516,-72.74923,-73.89915,-80.0,-80.0,-80.0,-80.0,-79.831085,-74.662735,-80.0,-79.79985,-67.46094,-53.19009,-47.278084,-67.68562,-56.63067,-49.401802,-40.071922,-28.026413,-30.368076,-39.49109,-59.70214,-53.928246,-54.610573,-69.40112,-78.97092,-74.50816,-75.933205,-76.47136,-62.854202,-70.2675,-80.0,-80.0,-80.0,-61.005997,-57.253944,-22.382998,-12.870791,-19.463057,-44.541153,-68.55905,-54.801117,-55.299393,-69.391685,-56.39679,-76.98792,-78.2098,-80.0,-77.77189,-68.0402,-80.0,-76.66875,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-66.2908,-53.325516,-50.18371,-52.401756,-62.030663,-80.0,-75.393974,-80.0,-80.0,-69.02587,-61.3041,-62.997437,-71.29011,-60.49241,-52.911263,-52.689507,-58.002464,-73.36837,-67.04902,-66.646126,-49.272217,-31.625381,-38.80328,-47.7548,-48.45797,-60.382957,-51.412483,-58.997765,-65.7921,-79.91173,-70.298,-62.696228,-67.20598,-72.73828,-80.0,-80.0,-80.0,-59.261925,-40.376305,-26.173712,-21.75691,-24.906631,-50.14271,-56.968933,-50.122753,-54.331383,-63.2174,-65.06584,-70.58716,-80.0,-80.0,-80.0,-72.47813,-71.621506,-76.84038,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-63.079094,-48.070732,-55.889008,-60.80596,-55.187225,-71.5344,-80.0,-80.0,-80.0,-72.2463,-59.745094,-66.62813,-70.41465,-58.120514,-53.97702,-72.605576,-76.86775,-69.06227,-73.57511,-78.14775,-64.09207,-41.698723,-36.329872,-44.22663,-51.63858,-63.40026,-62.22928,-65.665016,-77.33852,-62.57991,-59.59465,-66.973656,-80.0,-77.67013,-80.0,-76.9839,-80.0,-68.30175,-57.913208,-45.135696,-48.207657,-52.05217,-33.543854,-41.336514,-80.0,-57.547493,-80.0,-80.0,-68.41084,-80.0,-80.0,-80.0,-77.10744,-80.0,-70.61739,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-60.516747,-52.381386,-58.903786,-60.180138,-54.097946,-64.763374,-79.05708,-78.91035,-80.0,-70.47477,-70.99384,-80.0,-80.0,-77.13584,-62.121246,-66.58627,-69.43694,-64.07749,-80.0,-56.137207,-55.91591,-48.13831,-41.52462,-41.877647,-76.07395,-54.421318,-77.75401,-72.48766,-76.99564,-67.06327,-60.15709,-80.0,-70.867096,-78.97405,-74.297005,-70.4429,-80.0,-80.0,-53.03463,-34.219704,-29.724144,-33.95275,-36.193336,-34.055656,-54.05242,-64.82053,-65.0481,-75.20667,-65.225655,-73.293434,-80.0,-80.0,-77.539825,-69.69132,-70.59798,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-65.92279,-64.05012,-80.0,-77.74152,-63.01216,-62.41526,-80.0,-76.77285,-80.0,-74.74224,-80.0,-80.0,-80.0,-76.393074,-59.553032,-49.5485,-49.693558,-64.87955,-68.43969,-44.409622,-33.89588,-29.429337,-35.789825,-29.417042,-38.03674,-58.67933,-64.718506,-57.983963,-71.8904,-73.75917,-67.56912,-64.97654,-62.04779,-68.72014,-71.2454,-74.58504,-80.0,-68.55853,-37.744553,-17.359985,-12.825981,-24.35044,-31.964275,-27.709793,-47.21946,-59.01455,-80.0,-61.23253,-67.76758,-76.58557,-79.27105,-80.0,-80.0,-79.17928,-72.82799,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-76.94261,-72.73176,-78.65419,-80.0,-76.39358,-70.00085,-67.92477,-71.929665,-80.0,-80.0,-78.596344,-80.0,-79.20292,-64.71732,-76.60246,-50.009903,-43.756195,-51.89901,-57.740303,-52.201157,-31.543854,-25.092638,-20.109798,-22.192957,-36.927322,-58.55018,-51.828545,-50.527565,-69.15023,-79.69302,-74.24809,-60.283432,-62.952393,-77.78953,-79.44116,-79.48206,-80.0,-54.04133,-25.930935,-9.8909,-10.686905,-22.691828,-26.022808,-30.526855,-38.131718,-50.16336,-63.356575,-66.42039,-70.11172,-78.51259,-75.60479,-80.0,-80.0,-80.0,-74.636406,-70.43358,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-76.74571,-80.0,-80.0,-77.17029,-80.0,-80.0,-75.18554,-59.07303,-73.592026,-80.0,-80.0,-68.02083,-60.85266,-57.61451,-61.59436,-70.25488,-52.42099,-62.64212,-47.01529,-58.502968,-57.96942,-31.24228,-47.631065,-21.224485,-30.463263,-45.261383,-80.0,-50.75909,-49.0766,-67.21174,-73.62635,-70.606674,-72.35211,-80.0,-76.68321,-80.0,-77.16941,-80.0,-46.337322,-23.555534,-14.260852,-17.96798,-68.12586,-43.240974,-50.28542,-55.360085,-51.83866,-66.79988,-79.94799,-71.962685,-80.0,-75.7978,-80.0,-80.0,-80.0,-67.21623,-67.67555,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-74.99771,-80.0,-80.0,-80.0,-76.265976,-53.89397,-49.800045,-66.02503,-80.0,-65.42516,-66.0346,-66.31167,-57.649757,-65.48233,-80.0,-52.843597,-46.506477,-41.10179,-53.933586,-43.915867,-22.036415,-15.95357,-24.217627,-52.198982,-43.621193,-57.231003,-53.969986,-57.76129,-63.490334,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.39588,-59.625107,-36.901154,-22.284664,-28.795525,-18.425455,-53.60086,-80.0,-62.953194,-67.4201,-62.98709,-71.52828,-67.65601,-78.764755,-74.71679,-75.403366,-80.0,-80.0,-80.0,-68.44067,-70.47229,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-77.65703,-78.69059,-71.21383,-78.07431,-80.0,-80.0,-65.99954,-46.195854,-44.521576,-62.772278,-71.60709,-58.080658,-64.66545,-70.358215,-73.83384,-79.00763,-80.0,-53.545113,-41.908615,-37.92464,-41.7922,-31.676233,-19.186,-14.902776,-20.742994,-40.87495,-55.912014,-48.301464,-66.196075,-68.74878,-80.0,-68.903206,-80.0,-80.0,-80.0,-80.0,-80.0,-72.22227,-61.44287,-26.123888,-11.19708,-7.4362736,-13.091325,-42.051857,-46.13693,-54.734055,-54.843334,-51.10317,-53.331417,-61.908775,-70.42037,-71.20926,-80.0,-73.884636,-77.116325,-80.0,-80.0,-78.978355,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-65.509926,-66.209595,-80.0,-73.34983,-78.93533,-80.0,-79.87428,-47.999153,-44.50586,-67.12478,-68.78766,-60.57302,-65.15794,-80.0,-80.0,-80.0,-65.51599,-47.463715,-67.86737,-43.932426,-39.57514,-29.359337,-36.257618,-31.41021,-25.652958,-57.030434,-56.52677,-45.28194,-57.64444,-75.686714,-58.513435,-59.159203,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-56.14682,-21.389439,-14.112843,-6.8829784,-14.004235,-23.498116,-32.290024,-59.112946,-52.817738,-52.80172,-47.67588,-65.43329,-68.00999,-76.72918,-79.01072,-78.97041,-75.85475,-78.85597,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-57.38556,-58.352135,-80.0,-80.0,-77.080536,-80.0,-79.20195,-54.10212,-48.959045,-61.381798,-80.0,-72.17222,-80.0,-80.0,-80.0,-80.0,-68.72858,-42.10665,-39.50046,-47.154617,-53.375526,-45.86315,-39.9805,-43.886806,-35.37999,-32.56468,-38.14753,-43.902576,-55.840546,-66.49959,-54.78746,-58.06357,-70.247894,-80.0,-80.0,-80.0,-80.0,-80.0,-47.723618,-16.402706,-21.53462,-6.367775,-14.593327,-16.03471,-23.796585,-35.85913,-34.956707,-33.60238,-40.60781,-54.82798,-60.968506,-63.16485,-68.98857,-80.0,-80.0,-77.49864,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-54.259163,-48.67514,-61.917107,-76.93792,-80.0,-80.0,-80.0,-61.975685,-63.18403,-69.54745,-77.09595,-80.0,-80.0,-80.0,-80.0,-80.0,-62.574364,-40.571106,-37.040302,-52.29217,-33.21406,-30.39019,-24.389761,-32.104317,-44.791786,-34.25131,-39.599014,-66.1496,-46.56952,-54.040367,-57.818306,-63.627426,-74.246895,-71.213005,-80.0,-80.0,-78.58043,-80.0,-43.095825,-13.134961,-4.479517,-4.175249,-4.5228157,-12.816924,-28.105932,-57.09556,-27.51969,-28.098635,-35.827553,-56.155296,-61.782005,-57.96174,-53.034843,-57.554924,-61.65184,-73.70125,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-56.763474,-48.48536,-52.760616,-72.57419,-80.0,-80.0,-76.74552,-75.21623,-78.776634,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-69.709,-42.159008,-55.729958,-37.89989,-18.019785,-8.886695,-11.79469,-33.41803,-37.07708,-26.76196,-46.303154,-46.985176,-33.97049,-33.1007,-36.378586,-45.133186,-55.920662,-59.884254,-66.19801,-72.18355,-74.81438,-80.0,-39.967056,-15.287657,-9.323175,-34.150944,-12.14575,-19.555546,-50.2928,-29.00315,-30.89799,-51.868713,-40.315773,-57.61544,-63.036957,-60.165466,-51.038048,-55.68595,-59.91371,-66.40406,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-65.8399,-66.383354,-57.51873,-67.66647,-80.0,-80.0,-78.20717,-77.326195,-79.60454,-80.0,-80.0,-80.0,-72.57015,-68.38194,-75.15109,-80.0,-74.80015,-43.02665,-38.01121,-42.15619,-16.81577,-4.5738697,-7.2715855,-15.097387,-10.879599,-18.313042,-34.27525,-29.230581,-56.272453,-29.316948,-32.35407,-36.7553,-51.41812,-64.839355,-70.08458,-62.66858,-80.0,-80.0,-41.24351,-27.396122,-24.183716,-18.240843,-28.885231,-25.198002,-34.9703,-37.491188,-37.618977,-46.765488,-53.433662,-51.871803,-57.193985,-57.69809,-63.621788,-80.0,-78.8215,-79.90452,-78.96847,-77.82782,-79.68895,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-76.535095,-77.87582,-72.93073,-77.50246,-80.0,-79.949455,-68.77392,-71.26966,-80.0,-80.0,-80.0,-80.0,-68.299095,-55.542187,-57.06652,-66.19816,-70.68703,-46.71207,-33.85957,-34.08498,-16.913845,-9.276291,-43.960136,-3.9549675,1.9073486e-06,-9.079819,-19.239952,-16.46868,-22.62965,-30.326971,-69.19683,-38.21415,-54.427876,-56.232735,-55.680107,-58.551254,-80.0,-80.0,-42.53778,-35.16837,-28.434288,-21.99097,-34.588135,-32.20083,-52.59754,-70.07112,-51.040127,-53.9208,-80.0,-72.96394,-73.07483,-80.0,-76.5873,-80.0,-80.0,-80.0,-78.558426,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-73.88423,-80.0,-80.0,-80.0,-80.0,-78.362724,-73.09317,-80.0,-80.0,-80.0,-80.0,-80.0,-71.199585,-56.263153,-56.381165,-66.474335,-75.56558,-50.35176,-44.6371,-37.876747,-27.294844,-15.219732,-10.941906,-13.206992,-1.7250671,-6.244961,-21.118008,-14.653156,-21.390913,-35.17462,-39.01288,-47.471436,-49.75159,-49.146538,-48.457527,-61.59842,-80.0,-80.0,-43.515587,-28.6753,-30.435202,-39.350746,-28.868385,-33.196083,-43.982975,-58.587868,-56.775955,-79.79764,-68.6121,-80.0,-80.0,-79.97363,-80.0,-80.0,-80.0,-79.89047,-71.599785,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-73.56787,-73.46257,-80.0,-80.0,-80.0,-80.0,-80.0,-74.98099,-74.81047,-80.0,-80.0,-80.0,-70.82929,-70.564606,-76.72939,-76.33925,-72.12533,-52.98629,-74.36902,-41.425285,-23.891312,-10.004811,-6.898571,-21.110613,-15.985767,-16.200148,-31.004549,-21.861877,-28.762772,-46.003,-48.77736,-68.57346,-80.0,-57.606583,-57.07522,-70.802,-80.0,-71.35695,-40.935158,-32.38006,-55.468647,-53.163082,-37.990303,-57.295937,-55.0838,-65.51084,-57.42045,-62.941307,-80.0,-75.206116,-80.0,-80.0,-80.0,-80.0,-80.0,-77.15961,-72.22585,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-77.50149,-77.78908,-77.833176,-80.0,-80.0,-80.0,-80.0,-69.68396,-79.44074,-75.26745,-80.0,-80.0,-76.1465,-80.0,-80.0,-80.0,-67.93187,-57.771797,-59.33747,-30.846764,-10.756873,-2.8847027,-4.561964,-18.371624,-41.19483,-40.63932,-31.041864,-36.026215,-38.280815,-35.562187,-50.6031,-74.83673,-69.457504,-67.344185,-80.0,-74.74057,-80.0,-75.53096,-44.62429,-37.617294,-48.842857,-39.97999,-35.261475,-43.30712,-48.459045,-61.120872,-68.24935,-60.601265,-79.020325,-75.97846,-78.64358,-80.0,-80.0,-80.0,-78.403145,-80.0,-74.11294,-76.81747,-71.280914,-69.57541,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-78.14584,-80.0,-78.83045,-80.0,-80.0,-80.0,-66.905106,-57.11686,-62.358376,-60.747307,-79.74613,-80.0,-75.99411,-80.0,-74.11711,-75.49086,-73.32603,-71.013626,-56.717896,-28.264465,-7.27923,-18.080307,-12.842852,-16.122557,-42.276375,-62.75833,-51.684975,-46.45366,-42.59053,-38.18436,-62.134285,-80.0,-80.0,-77.51538,-74.9911,-80.0,-80.0,-80.0,-49.9675,-39.6881,-52.25318,-36.09614,-38.324707,-55.537064,-41.07356,-46.86862,-56.928688,-69.69747,-80.0,-77.21389,-80.0,-80.0,-80.0,-80.0,-80.0,-78.72488,-76.977684,-70.82383,-71.15782,-69.74727,-76.37808,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
